WHORegionCode,WHORegionName,CountryIso3,CountryTerritoryArea,IncomeWorldBankJune,Year,AntimicrobialClass,AWaRe,AWaReLabel,RouteOfAdministration,DDD,DID,Note
EUR,European Region,AUT,Austria,High income,2022,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,P,2088669.118987,0.631283466,
EUR,European Region,AUT,Austria,High income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,IP,0.0,0.0,
EUR,European Region,AUT,Austria,High income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,IP,0.0,0.0,
EUR,European Region,AUT,Austria,High income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,IP,32122.085,0.009638727,
EUR,European Region,AUT,Austria,High income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,IP,3808.0,0.001142649,
EUR,European Region,AUT,Austria,High income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,IS,616.0,0.00018484,
EUR,European Region,AUT,Austria,High income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,IS,0.0,0.0,
EUR,European Region,AUT,Austria,High income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,IS,0.0,0.0,
EUR,European Region,AUT,Austria,High income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,IS,59757.547,0.017931158,
EUR,European Region,AUT,Austria,High income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,O,22852319.307,6.857190827,
EUR,European Region,AUT,Austria,High income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,O,278604.0,0.083599426,
EUR,European Region,AUT,Austria,High income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,O,64056.0,0.019220984,
EUR,European Region,AUT,Austria,High income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,O,11471538.756,3.442212087,
EUR,European Region,AUT,Austria,High income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,P,1794086.79,0.538343376,
EUR,European Region,AUT,Austria,High income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,P,94110.0,0.028239151,
EUR,European Region,AUT,Austria,High income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,P,210929.694,0.0632927,
EUR,European Region,AUT,Austria,High income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,P,2269645.045,0.681042051,
EUR,European Region,BEL,Belgium,High income,2016,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,IP,0.0,0.0,
EUR,European Region,BEL,Belgium,High income,2016,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,IP,0.0,0.0,
EUR,European Region,BEL,Belgium,High income,2016,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,IP,24428.3440183,0.00590565,
EUR,European Region,BEL,Belgium,High income,2016,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,IP,21827.730357,0.005276941,
EUR,European Region,BEL,Belgium,High income,2016,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,IS,0.0,0.0,
EUR,European Region,BEL,Belgium,High income,2016,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,IS,0.0,0.0,
EUR,European Region,BEL,Belgium,High income,2016,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,IS,11678.96667,0.002823437,
EUR,European Region,BEL,Belgium,High income,2016,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,IS,6223.84,0.001504638,
EUR,European Region,BEL,Belgium,High income,2016,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,O,60791881.475005,14.696681757,
EUR,European Region,BEL,Belgium,High income,2016,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,O,2568338.975,0.620906273,
EUR,European Region,BEL,Belgium,High income,2016,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,O,23337.621111,0.005641964,
EUR,European Region,BEL,Belgium,High income,2016,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,O,32865851.2259203,7.945451661,
EUR,European Region,BEL,Belgium,High income,2016,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,P,2456801.4674973,0.593941562,
EUR,European Region,BEL,Belgium,High income,2016,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,P,8.08,1.95e-06,
EUR,European Region,BEL,Belgium,High income,2016,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,P,52093.12722,0.01259368,
EUR,European Region,BEL,Belgium,High income,2016,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,P,1718965.7681366,0.415566895,
EUR,European Region,BEL,Belgium,High income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,IP,0.0,0.0,
EUR,European Region,BEL,Belgium,High income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,IP,0.0,0.0,
EUR,European Region,BEL,Belgium,High income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,IP,25831.5714533,0.0062208,
EUR,European Region,BEL,Belgium,High income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,IP,25125.006071,0.006050643,
EUR,European Region,BEL,Belgium,High income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,IS,0.0,0.0,
EUR,European Region,BEL,Belgium,High income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,IS,0.0,0.0,
EUR,European Region,BEL,Belgium,High income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,IS,10279.44333,0.002475512,
EUR,European Region,BEL,Belgium,High income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,IS,6054.72,0.001458107,
EUR,European Region,BEL,Belgium,High income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,O,57647325.089097,13.88271894,
EUR,European Region,BEL,Belgium,High income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,O,2567207.3975,0.6182389,
EUR,European Region,BEL,Belgium,High income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,O,20789.306944,0.005006513,
EUR,European Region,BEL,Belgium,High income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,O,30514693.9077067,7.34859634,
EUR,European Region,BEL,Belgium,High income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,P,2449961.56238,0.590003595,
EUR,European Region,BEL,Belgium,High income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,P,0.0,0.0,
EUR,European Region,BEL,Belgium,High income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,P,55718.07139,0.013418095,
EUR,European Region,BEL,Belgium,High income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,P,1707456.0623477,0.411192224,
EUR,European Region,BEL,Belgium,High income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,R,1.525,3.67e-07,
EUR,European Region,BEL,Belgium,High income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,R,0.0,0.0,
EUR,European Region,BEL,Belgium,High income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,R,0.0,0.0,
EUR,European Region,BEL,Belgium,High income,2017,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,R,0.0,0.0,
EUR,European Region,BEL,Belgium,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,IP,0.0,0.0,
EUR,European Region,BEL,Belgium,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,IP,0.0,0.0,
EUR,European Region,BEL,Belgium,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,IP,34428.8190667,0.00825346,
EUR,European Region,BEL,Belgium,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,IP,23539.276429,0.005642961,
EUR,European Region,BEL,Belgium,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,IS,0.0,0.0,
EUR,European Region,BEL,Belgium,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,IS,0.0,0.0,
EUR,European Region,BEL,Belgium,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,IS,10069.36333,0.002413881,
EUR,European Region,BEL,Belgium,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,IS,7352.8,0.001762652,
EUR,European Region,BEL,Belgium,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,O,59517479.983445,14.267847151,
EUR,European Region,BEL,Belgium,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,O,2589332.2875,0.62072852,
EUR,European Region,BEL,Belgium,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,O,21889.4494444,0.005247489,
EUR,European Region,BEL,Belgium,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,O,26983114.4749803,6.46853586,
EUR,European Region,BEL,Belgium,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,P,2530654.7044633,0.606662019,
EUR,European Region,BEL,Belgium,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,P,0.0,0.0,
EUR,European Region,BEL,Belgium,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,P,49724.51638,0.011920203,
EUR,European Region,BEL,Belgium,High income,2018,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,P,1734483.8901357,0.415799723,
EUR,European Region,BEL,Belgium,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,IP,0.0,0.0,
EUR,European Region,BEL,Belgium,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,IP,0.0,0.0,
EUR,European Region,BEL,Belgium,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,IP,31015.3818217,0.007395005,
EUR,European Region,BEL,Belgium,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,IP,21841.069643,0.0052076,
EUR,European Region,BEL,Belgium,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,IS,0.0,0.0,
EUR,European Region,BEL,Belgium,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,IS,0.0,0.0,
EUR,European Region,BEL,Belgium,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,IS,9418.586667,0.002245688,
EUR,European Region,BEL,Belgium,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,IS,8031.52,0.001914968,
EUR,European Region,BEL,Belgium,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,O,58886320.112567,14.040357367,
EUR,European Region,BEL,Belgium,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,O,2485960.965,0.592731562,
EUR,European Region,BEL,Belgium,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,O,18946.67417,0.004517485,
EUR,European Region,BEL,Belgium,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,O,24457479.195077,5.83143504,
EUR,European Region,BEL,Belgium,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,P,2501612.55316,0.596463396,
EUR,European Region,BEL,Belgium,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,P,0.0,0.0,
EUR,European Region,BEL,Belgium,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,P,52533.55083,0.012525683,
EUR,European Region,BEL,Belgium,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,P,1732635.9586568,0.413115079,
EUR,European Region,BEL,Belgium,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,IP,0.0,0.0,
EUR,European Region,BEL,Belgium,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,IP,0.0,0.0,
EUR,European Region,BEL,Belgium,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,IP,29749.43823,0.00706276,
EUR,European Region,BEL,Belgium,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,IP,19993.0942857,0.004746541,
EUR,European Region,BEL,Belgium,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,IS,0.0,0.0,
EUR,European Region,BEL,Belgium,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,IS,0.0,0.0,
EUR,European Region,BEL,Belgium,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,IS,8769.493333,0.002081957,
EUR,European Region,BEL,Belgium,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,IS,9502.08,0.00225588,
EUR,European Region,BEL,Belgium,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,O,45667045.68916,10.84177067,
EUR,European Region,BEL,Belgium,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,O,2331538.288,0.553528328,
EUR,European Region,BEL,Belgium,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,O,16189.795,0.003843604,
EUR,European Region,BEL,Belgium,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,O,18913331.7736614,4.490196468,
EUR,European Region,BEL,Belgium,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,P,2181983.3531837,0.518022633,
EUR,European Region,BEL,Belgium,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,P,0.0,0.0,
EUR,European Region,BEL,Belgium,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,P,53288.342503,0.01265111,
EUR,European Region,BEL,Belgium,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,P,1672878.5575837,0.397156534,
EUR,European Region,BEL,Belgium,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,IP,0.0,0.0,
EUR,European Region,BEL,Belgium,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,IP,0.0,0.0,
EUR,European Region,BEL,Belgium,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,IP,27605.4762,0.00653643,
EUR,European Region,BEL,Belgium,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,IP,18845.0475,0.0044621,
EUR,European Region,BEL,Belgium,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,IS,0.0,0.0,
EUR,European Region,BEL,Belgium,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,IS,0.0,0.0,
EUR,European Region,BEL,Belgium,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,IS,7432.227,0.001759791,
EUR,European Region,BEL,Belgium,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,IS,6680.8,0.001581869,
EUR,European Region,BEL,Belgium,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,O,48685528.0501,11.527681805,
EUR,European Region,BEL,Belgium,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,O,2464300.1,0.583493055,
EUR,European Region,BEL,Belgium,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,O,17780.879,0.004210128,
EUR,European Region,BEL,Belgium,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,O,19106023.3476,4.52389379,
EUR,European Region,BEL,Belgium,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,P,2332361.5819,0.55225282,
EUR,European Region,BEL,Belgium,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,P,0.0,0.0,
EUR,European Region,BEL,Belgium,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,P,53991.1788,0.012783945,
EUR,European Region,BEL,Belgium,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,P,1699466.4954,0.402396876,
EUR,European Region,BEL,Belgium,High income,2022,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,IP,0.0,0.0,
EUR,European Region,BEL,Belgium,High income,2022,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,IP,0.0,0.0,
EUR,European Region,BEL,Belgium,High income,2022,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,IP,24429.3683,0.005749045,
EUR,European Region,BEL,Belgium,High income,2022,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,IP,14897.1157,0.003505825,
EUR,European Region,BEL,Belgium,High income,2022,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,IS,395.9,9.32e-05,
EUR,European Region,BEL,Belgium,High income,2022,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,IS,0.0,0.0,
EUR,European Region,BEL,Belgium,High income,2022,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,IS,6443.7498,0.001516439,
EUR,European Region,BEL,Belgium,High income,2022,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,IS,5538.4,0.001303379,
EUR,European Region,BEL,Belgium,High income,2022,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,O,58673796.1769,13.807989344,
EUR,European Region,BEL,Belgium,High income,2022,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,O,2327083.7,0.547643906,
EUR,European Region,BEL,Belgium,High income,2022,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,O,18823.8115,0.004429899,
EUR,European Region,BEL,Belgium,High income,2022,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,O,22592345.2133,5.316766318,
EUR,European Region,BEL,Belgium,High income,2022,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,P,2481698.5625,0.584030182,
EUR,European Region,BEL,Belgium,High income,2022,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,P,0.0,0.0,
EUR,European Region,BEL,Belgium,High income,2022,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,P,59879.0253,0.014091652,
EUR,European Region,BEL,Belgium,High income,2022,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,P,1678596.9524,0.395032436,
EUR,European Region,BEL,Belgium,High income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,IP,0.0,0.0,
EUR,European Region,BEL,Belgium,High income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,IP,0.0,0.0,
EUR,European Region,BEL,Belgium,High income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,IP,22375.5778,0.005233825,
EUR,European Region,BEL,Belgium,High income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,IP,12325.269,0.002882965,
EUR,European Region,BEL,Belgium,High income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,IS,1242.3,0.000290582,
EUR,European Region,BEL,Belgium,High income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,IS,0.0,0.0,
EUR,European Region,BEL,Belgium,High income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,IS,6559.1343,0.001534227,
EUR,European Region,BEL,Belgium,High income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,IS,3225.6,0.00075449,
EUR,European Region,BEL,Belgium,High income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,O,59221349.536,13.852279936,
EUR,European Region,BEL,Belgium,High income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,O,2466054.375,0.576827036,
EUR,European Region,BEL,Belgium,High income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,O,17309.2237,0.004048746,
EUR,European Region,BEL,Belgium,High income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,O,23457430.0958,5.486853868,
EUR,European Region,BEL,Belgium,High income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,P,2555613.8535,0.597775612,
EUR,European Region,BEL,Belgium,High income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,P,0.0,0.0,
EUR,European Region,BEL,Belgium,High income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,P,58290.256,0.013634486,
EUR,European Region,BEL,Belgium,High income,2023,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,P,1654530.0704,0.387005986,
AFR,African Region,BEN,Benin,Low income,2016,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,O,69056217.18667,16.802281271,
AFR,African Region,BEN,Benin,Low income,2016,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,O,251985.33333,0.06131133,
AFR,African Region,BEN,Benin,Low income,2016,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,O,0.0,0.0,
AFR,African Region,BEN,Benin,Low income,2016,"Antibacterials (ATC J01, A07AA, P01AB)",W,Watch,O,15356576.658333,3.736456054,
AFR,African Region,BEN,Benin,Low income,2016,"Antibacterials (ATC J01, A07AA, P01AB)",A,Ãƒccess,P,1903949.1333633,0.463255737,
AFR,African Region,BEN,Benin,Low income,2016,"Antibacterials (ATC J01, A07AA, P01AB)",O,Not classified/recommended,P,8744.0,0.00212753,
AFR,African Region,BEN,Benin,Low income,2016,"Antibacterials (ATC J01, A07AA, P01AB)",R,Reserve,P,0.0,0.0,
